seed,condition,regret,birth_accuracy,final_accuracy,adaptation_lag,early_10,regret_10,early_25,regret_25,early_50,regret_50,git_dirty
17,ablated,121.50694390914093,0.2552083333592034,0.6987500016551672,,0.6942708330073705,12.229166679705182,0.6910069449959944,30.899305500400562,0.6934375010547229,61.31249978905544,0.0
17,best_fixed,87.52430658658139,0.28958333418187165,0.8017708299267623,,0.7310763884775547,10.75694446089781,0.7473611096541087,25.26388903458913,0.763802081426709,47.23958371465819,0.0
17,evolved,86.54513991800033,0.28958333418187165,0.8020833299029619,,0.7289062497050812,10.843750011796752,0.7464930543572539,25.350694564274615,0.7661979148875818,46.76041702248363,0.0
17,fixed,111.44097202379878,0.28958333418187165,0.7186111120843433,,0.7211805553395405,11.152777786418381,0.7276736108379231,27.232638916207684,0.7249305557757099,55.01388884485803,0.0
17,individual,121.50694390914093,0.2552083333592034,0.6987500016551672,,0.6942708330073705,12.229166679705182,0.6910069449959944,30.899305500400562,0.6934375010547229,61.31249978905544,0.0
17,random,107.31250000082784,0.28958333418187165,0.7342361110521273,,0.7239583328029968,11.041666687880126,0.7311458327083123,26.88541672916876,0.7311979165210182,53.760416695796366,0.0
17,scrambled,105.27430575263377,0.28958333418187165,0.7427777773260863,,0.7202256942530059,11.190972229879764,0.7289930547975625,27.100694520243753,0.7326909715710725,53.46180568578549,0.0
17,shuffled,88.78125093877316,0.28958333418187165,0.796527774621629,,0.7242187499262703,11.031250002949188,0.7417708322767996,25.82291677232004,0.7607291649897686,47.854167002046275,0.0
18,ablated,121.32291610999447,0.2461805559643027,0.7019444458497067,,0.6842881953085048,12.628472187659806,0.6850000011165522,31.49999988834477,0.6927083346139019,61.45833307721963,0.0
18,best_fixed,88.38541753900547,0.22465277879705858,0.798645830889129,,0.7172743059022145,11.30902776391142,0.7370138883021556,26.298611169784433,0.7607291652846874,47.85416694306251,0.0
18,evolved,86.9583343489406,0.22465277879705858,0.7989583303013609,,0.7150173612818536,11.399305548725856,0.7365624991167957,26.343750088320423,0.7645659704317546,47.08680591364909,0.0
18,fixed,111.5312497679972,0.22465277879705858,0.7219097229134706,,0.7119791672125252,11.520833311498993,0.7203124998318445,27.968750016815548,0.7232638892407218,55.347222151855625,0.0
18,individual,121.32291610999447,0.2461805559643027,0.7019444458497067,,0.6842881953085048,12.628472187659806,0.6850000011165522,31.49999988834477,0.6927083346139019,61.45833307721963,0.0
18,random,111.35763864136405,0.22465277879705858,0.7210763895521975,,0.7124131953977566,11.503472184089738,0.7200694446038041,27.99305553961959,0.7240277783233776,55.194444335324484,0.0
18,scrambled,105.78819455346093,0.22465277879705858,0.7409374997330208,,0.7094618058375394,11.621527766498426,0.7213888885608564,27.86111114391436,0.7311631941534061,53.767361169318775,0.0
18,shuffled,89.94444524326052,0.22465277879705858,0.7946527753180513,,0.7129340282343846,11.48263887062462,0.7327777770451374,26.722222295486265,0.7574305541386518,48.51388917226965,0.0
19,ablated,120.86805514499753,0.2572916667494509,0.7028125007145314,,0.7066840285034333,11.732638859862668,0.6927083344147023,30.72916655852977,0.6948784732660795,61.024305346784075,0.0
19,best_fixed,87.8090286666217,0.2510416681309127,0.801215274624216,,0.7374131945155872,10.503472219376514,0.7432986105300693,25.67013894699307,0.763732637415847,47.2534725168306,0.0
19,evolved,86.58680650612547,0.2510416681309127,0.8019444413483143,,0.7338541665295553,10.645833338817788,0.7420486103924405,25.79513896075595,0.7672916649400982,46.54166701198038,0.0
